ID,MAC_seagrass_ag,MAC_seagrass_bg,MAC_seagrass_fr,NCS_fs1,PHY_mpb
 18626,0.0000,0.0000,0.0000,0.0500,10.0000
 18627,0.0000,0.0000,0.0000,0.0500,10.0000
 18628,0.0000,0.0000,0.0000,0.0500,10.0000
 18629,0.0000,0.0000,0.0000,0.0500,10.0000
 18630,0.0000,0.0000,0.0000,0.0500,10.0000
 18631,0.0000,0.0000,0.0000,0.0500,10.0000
 18632,0.0000,0.0000,0.0000,0.0500,10.0000
 18633,0.0000,0.0000,0.0000,0.0500,10.0000
 18634,0.0000,0.0000,0.0000,0.0500,10.0000
 18635,0.0000,0.0000,0.0000,0.0500,10.0000
 18636,0.0000,0.0000,0.0000,0.0500,10.0000
 18637,0.0000,0.0000,0.0000,0.0500,10.0000
 18638,0.0000,0.0000,0.0000,0.0500,10.0000
 18639,0.0000,0.0000,0.0000,0.0500,10.0000
 18640,0.0000,0.0000,0.0000,0.0500,10.0000
 18641,0.0000,0.0000,0.0000,0.0500,10.0000
 18642,0.0000,0.0000,0.0000,0.0500,10.0000
 18643,0.0000,0.0000,0.0000,0.0500,10.0000
 18644,0.0000,0.0000,0.0000,0.0500,10.0000
 18645,0.0000,0.0000,0.0000,0.0500,10.0000
 18646,0.0000,0.0000,0.0000,0.0500,10.0000
 18647,0.0000,0.0000,0.0000,0.0500,10.0000
 18648,0.0000,0.0000,0.0000,0.0500,10.0000
 18649,0.0000,0.0000,0.0000,0.0500,10.0000
 18650,0.0000,0.0000,0.0000,0.0500,10.0000
 18651,0.0000,0.0000,0.0000,0.0500,10.0000
 18652,0.0000,0.0000,0.0000,0.0500,10.0000
 18653,0.0000,0.0000,0.0000,0.0500,10.0000
 18654,0.0000,0.0000,0.0000,0.0500,10.0000
 18655,0.0000,0.0000,0.0000,0.0500,10.0000
 18656,0.0000,0.0000,0.0000,0.0500,10.0000
 18657,0.0000,0.0000,0.0000,0.0500,10.0000
 18658,0.0000,0.0000,0.0000,0.0500,10.0000
 18659,0.0000,0.0000,0.0000,0.0500,10.0000
 18660,0.0000,0.0000,0.0000,0.0500,10.0000
 18661,0.0000,0.0000,0.0000,0.0500,10.0000
 18662,0.0000,0.0000,0.0000,0.0500,10.0000
 18663,0.0000,0.0000,0.0000,0.0500,10.0000
 18664,0.0000,0.0000,0.0000,0.0500,10.0000
 18665,0.0000,0.0000,0.0000,0.0500,10.0000
 18666,0.0000,0.0000,0.0000,0.0500,10.0000
 18667,0.0000,0.0000,0.0000,0.0500,10.0000
 18668,0.0000,0.0000,0.0000,0.0500,10.0000
 18669,0.0000,0.0000,0.0000,0.0500,10.0000
 18670,0.0000,0.0000,0.0000,0.0500,10.0000
 18671,0.0000,0.0000,0.0000,0.0500,10.0000
 18672,0.0000,0.0000,0.0000,0.0500,10.0000
 18673,0.0000,0.0000,0.0000,0.0500,10.0000
 18674,0.0000,0.0000,0.0000,0.0500,10.0000
 18675,0.0000,0.0000,0.0000,0.0500,10.0000
 18676,0.0000,0.0000,0.0000,0.0500,10.0000
 18677,0.0000,0.0000,0.0000,0.0500,10.0000
 18678,0.0000,0.0000,0.0000,0.0500,10.0000
 18679,0.0000,0.0000,0.0000,0.0500,10.0000
 18680,0.0000,0.0000,0.0000,0.0500,10.0000
 18681,0.0000,0.0000,0.0000,0.0500,10.0000
 18682,0.0000,0.0000,0.0000,0.0500,10.0000
 18683,0.0000,0.0000,0.0000,0.0500,10.0000
 18684,0.0000,0.0000,0.0000,0.0500,10.0000
 18685,0.0000,0.0000,0.0000,0.0500,10.0000
 18686,0.0000,0.0000,0.0000,0.0500,10.0000
 18687,0.0000,0.0000,0.0000,0.0500,10.0000
 18688,0.0000,0.0000,0.0000,0.0500,10.0000
 18689,0.0000,0.0000,0.0000,0.0500,10.0000
 18690,0.0000,0.0000,0.0000,0.0500,10.0000
 18691,0.0000,0.0000,0.0000,0.0500,10.0000
 18692,0.0000,0.0000,0.0000,0.0500,10.0000
 18693,0.0000,0.0000,0.0000,0.0500,10.0000
 18694,0.0000,0.0000,0.0000,0.0500,10.0000
 18695,0.0000,0.0000,0.0000,0.0500,10.0000
 18696,0.0000,0.0000,0.0000,0.0500,10.0000
 18697,0.0000,0.0000,0.0000,0.0500,10.0000
 18698,0.0000,0.0000,0.0000,0.0500,10.0000
 18699,0.0000,0.0000,0.0000,0.0500,10.0000
 18700,0.0000,0.0000,0.0000,0.0500,10.0000
 18701,0.0000,0.0000,0.0000,0.0500,10.0000
 18702,0.0000,0.0000,0.0000,0.0500,10.0000
 18703,0.0000,0.0000,0.0000,0.0500,10.0000
 18704,0.0000,0.0000,0.0000,0.0500,10.0000
 18705,0.0000,0.0000,0.0000,0.0500,10.0000
 18706,0.0000,0.0000,0.0000,0.0500,10.0000
 18707,0.0000,0.0000,0.0000,0.0500,10.0000
 18708,0.0000,0.0000,0.0000,0.0500,10.0000
 18709,0.0000,0.0000,0.0000,0.0500,10.0000
 18710,0.0000,0.0000,0.0000,0.0500,10.0000
 18711,0.0000,0.0000,0.0000,0.0500,10.0000
 18712,0.0000,0.0000,0.0000,0.0500,10.0000
 18713,0.0000,0.0000,0.0000,0.0500,10.0000
 18714,0.0000,0.0000,0.0000,0.0500,10.0000
 18715,0.0000,0.0000,0.0000,0.0500,10.0000
 18716,0.0000,0.0000,0.0000,0.0500,10.0000
 18717,0.0000,0.0000,0.0000,0.0500,10.0000
 18718,0.0000,0.0000,0.0000,0.0500,10.0000
 18719,0.0000,0.0000,0.0000,0.0500,10.0000
 18720,0.0000,0.0000,0.0000,0.0500,10.0000
 18721,0.0000,0.0000,0.0000,0.0500,10.0000
 18722,0.0000,0.0000,0.0000,0.0500,10.0000
 18723,0.0000,0.0000,0.0000,0.0500,10.0000
 18724,0.0000,0.0000,0.0000,0.0500,10.0000
 18725,0.0000,0.0000,0.0000,0.0500,10.0000
 18726,0.0000,0.0000,0.0000,0.0500,10.0000
 18727,0.0000,0.0000,0.0000,0.0500,10.0000
 18728,0.0000,0.0000,0.0000,0.0500,10.0000
 18729,0.0000,0.0000,0.0000,0.0500,10.0000
 18730,0.0000,0.0000,0.0000,0.0500,10.0000
 18731,0.0000,0.0000,0.0000,0.0500,10.0000
 18732,0.0000,0.0000,0.0000,0.0500,10.0000
 18733,0.0000,0.0000,0.0000,0.0500,10.0000
 18734,0.0000,0.0000,0.0000,0.0500,10.0000
 18735,0.0000,0.0000,0.0000,0.0500,10.0000
 18736,0.0000,0.0000,0.0000,0.0500,10.0000
 18737,0.0000,0.0000,0.0000,0.0500,10.0000
 18738,0.0000,0.0000,0.0000,0.0500,10.0000
 18739,0.0000,0.0000,0.0000,0.0500,10.0000
 18740,0.0000,0.0000,0.0000,0.0500,10.0000
 18741,0.0000,0.0000,0.0000,0.0500,10.0000
 18742,0.0000,0.0000,0.0000,0.0500,10.0000
 18743,0.0000,0.0000,0.0000,0.0000,0.0000
 18744,0.0000,0.0000,0.0000,0.0000,0.0000
 18745,0.0000,0.0000,0.0000,0.0000,0.0000
 18746,0.0000,0.0000,0.0000,0.0000,0.0000
 18747,0.0000,0.0000,0.0000,0.0000,0.0000
 18748,0.0000,0.0000,0.0000,0.0000,0.0000
 18749,0.0000,0.0000,0.0000,0.0000,0.0000
 18750,0.0000,0.0000,0.0000,0.0000,0.0000
 18751,0.0000,0.0000,0.0000,0.0000,0.0000
 18752,0.0000,0.0000,0.0000,0.0000,0.0000
 18753,0.0000,0.0000,0.0000,0.0000,0.0000
 18754,1045.3712,1045.3712,0.0000,0.0000,1.1681
 18755,0.0000,0.0000,0.0000,0.0500,10.0000
 18756,0.0000,0.0000,0.0000,0.0500,10.0000
 18757,0.0000,0.0000,0.0000,0.0500,10.0000
 18758,0.0000,0.0000,0.0000,0.0500,10.0000
 18759,0.0000,0.0000,0.0000,0.0500,10.0000
 18760,0.0000,0.0000,0.0000,0.0500,10.0000
 18761,0.0000,0.0000,0.0000,0.0500,10.0000
 18762,0.0000,0.0000,0.0000,0.0500,10.0000
 18763,0.0000,0.0000,0.0000,0.0500,10.0000
 18764,0.0000,0.0000,0.0000,0.0500,10.0000
 18765,0.0000,0.0000,0.0000,0.0500,10.0000
 18766,0.0000,0.0000,0.0000,0.0500,10.0000
 18767,0.0000,0.0000,0.0000,0.0500,10.0000
 18768,0.0000,0.0000,0.0000,0.0500,10.0000
 18769,0.0000,0.0000,0.0000,0.0500,10.0000
 18770,0.0000,0.0000,0.0000,0.0422,8.4343
 18771,0.0000,0.0000,0.0000,0.0319,6.3780
 18772,0.0000,0.0000,0.0000,0.0360,7.1978
 18773,0.0000,0.0000,0.0000,0.0253,5.0597
 18774,0.0000,0.0000,0.0000,0.0500,10.0000
 18775,0.0000,0.0000,0.0000,0.0500,10.0000
 18776,0.0000,0.0000,0.0000,0.0500,10.0000
 18777,0.0000,0.0000,0.0000,0.0500,10.0000
 18778,0.0000,0.0000,0.0000,0.0500,10.0000
 18779,0.0000,0.0000,0.0000,0.2730,29.2516
 18780,0.0000,0.0000,0.0000,0.3500,37.5000
 18781,0.0000,0.0000,0.0000,0.0714,7.6487
 18782,0.0000,0.0000,0.0000,0.1322,14.1619
 18783,0.0000,0.0000,0.0000,0.3500,37.5000
 18784,0.0000,0.0000,0.0000,0.3500,37.5000
 18785,0.0000,0.0000,0.0000,0.3500,37.5000
 18786,0.0000,0.0000,0.0000,0.3500,37.5000
 18787,0.0000,0.0000,0.0000,0.3500,37.5000
 18788,0.0000,0.0000,0.0000,0.3500,37.5000
 18789,0.0000,0.0000,0.0000,0.3500,37.5000
 18790,0.0000,0.0000,0.0000,0.3500,37.5000
 18791,0.0000,0.0000,0.0000,0.3500,37.5000
 18792,0.0000,0.0000,0.0000,0.3500,37.5000
 18793,0.0000,0.0000,0.0000,0.3500,37.5000
 18794,0.0000,0.0000,0.0000,0.3500,37.5000
 18795,0.0000,0.0000,0.0000,0.3500,37.5000
 18796,0.0000,0.0000,0.0000,0.3500,37.5000
 18797,0.0000,0.0000,0.0000,0.3317,42.0802
 18798,0.0000,0.0000,0.0000,0.3500,37.5000
 18799,0.0000,0.0000,0.0000,0.3500,37.5000
 18800,0.0000,0.0000,0.0000,0.3306,42.3485
 18801,0.0000,0.0000,0.0000,0.3500,37.5000
 18802,0.0000,0.0000,0.0000,0.3517,37.0733
 18803,0.0000,0.0000,0.0000,0.3500,37.5000
 18804,0.0000,0.0000,0.0000,0.3500,37.5000
 18805,0.0000,0.0000,0.0000,0.3500,37.5000
 18806,0.0000,0.0000,0.0000,0.3500,37.5000
 18807,0.0000,0.0000,0.0000,0.3500,37.5000
 18808,0.0000,0.0000,0.0000,0.3379,40.5189
 18809,0.0000,0.0000,0.0000,0.3405,39.8739
 18810,0.0000,0.0000,0.0000,0.3225,44.3773
 18811,0.0000,0.0000,0.0000,0.3433,39.1856
 18812,0.0000,0.0000,0.0000,0.3269,43.2725
 18813,0.0000,0.0000,0.0000,0.3500,37.5000
 18814,0.0000,0.0000,0.0000,0.3500,37.5000
 18815,0.0000,0.0000,0.0000,0.3500,37.5000
 18816,0.0000,0.0000,0.0000,0.3449,38.7840
 18817,0.0000,0.0000,0.0000,0.3299,42.5292
 18818,0.0000,0.0000,0.0000,0.0000,0.0000
 18819,0.0000,0.0000,0.0000,0.1943,72.8797
 18820,0.0000,0.0000,0.0000,0.1757,65.8866
 18821,0.0000,0.0000,0.0000,0.1205,45.1749
 18822,0.0000,0.0000,0.0000,0.1585,59.4314
 18823,0.0000,0.0000,0.0000,0.0000,0.0000
 18824,0.0000,0.0000,0.0000,0.0000,0.0000
 18825,0.0000,0.0000,0.0000,0.0000,0.0000
 18826,0.0000,0.0000,0.0000,0.0259,9.7270
 18827,0.0000,0.0000,0.0000,0.0000,0.0000
 18828,0.0000,0.0000,0.0000,0.0000,0.0000
 18829,0.0000,0.0000,0.0000,0.0930,34.8789
 18830,0.0000,0.0000,0.0000,0.0523,19.6165
 18831,0.0000,0.0000,0.0000,0.2000,75.0000
 18832,0.0000,0.0000,0.0000,0.0040,0.2003
 18833,0.0000,0.0000,0.0000,0.0103,0.5157
 18834,0.0000,0.0000,0.0000,0.0000,0.0000
 18835,0.0000,0.0000,0.0000,0.0000,0.0000
 18836,0.0000,0.0000,0.0000,0.0039,0.1948
 18837,0.0000,0.0000,0.0000,0.0046,0.2320
 18838,0.0000,0.0000,0.0000,0.0029,0.1457
 18839,0.0000,0.0000,0.0000,0.0029,0.1469
 18840,0.0000,0.0000,0.0000,0.0027,0.1358
 18841,0.0000,0.0000,0.0000,0.0028,0.1398
 18842,0.0000,0.0000,0.0000,0.0000,0.0000
 18843,0.0000,0.0000,0.0000,0.2000,75.0000
 18844,0.0000,0.0000,0.0000,0.2000,75.0000
 18845,0.0000,0.0000,0.0000,0.2000,75.0000
 18846,0.0000,0.0000,0.0000,0.2000,75.0000
 18847,0.0000,0.0000,0.0000,0.2000,75.0000
 18848,0.0000,0.0000,0.0000,0.2000,75.0000
 18849,0.0000,0.0000,0.0000,0.2000,75.0000
 18850,0.0000,0.0000,0.0000,0.2000,75.0000
 18851,0.0000,0.0000,0.0000,0.2000,75.0000
 18852,0.0000,0.0000,0.0000,0.2000,75.0000
 18853,0.0000,0.0000,0.0000,0.2000,75.0000
 18854,0.0000,0.0000,0.0000,0.2000,75.0000
 18855,0.0000,0.0000,0.0000,0.2000,75.0000
 18856,0.0000,0.0000,0.0000,0.2000,75.0000
 18857,0.0000,0.0000,0.0000,0.3500,37.5000
 18858,0.0000,0.0000,0.0000,0.3500,37.5000
 18859,0.0000,0.0000,0.0000,0.3500,37.5000
 18860,0.0000,0.0000,0.0000,0.3186,45.3541
 18861,0.0000,0.0000,0.0000,0.3035,49.1146
 18862,0.0000,0.0000,0.0000,0.3000,50.0000
 18863,0.0000,0.0000,0.0000,0.3347,41.3170
 18864,0.0000,0.0000,0.0000,0.3260,43.5075
 18865,0.0000,0.0000,0.0000,0.3122,46.9605
 18866,0.0000,0.0000,0.0000,0.3000,50.0000
 18867,0.0000,0.0000,0.0000,0.3000,50.0000
 18868,0.0000,0.0000,0.0000,0.3000,50.0000
 18869,0.0000,0.0000,0.0000,0.3000,50.0000
 18870,0.0000,0.0000,0.0000,0.3000,50.0000
 18871,0.0000,0.0000,0.0000,0.3000,50.0000
 18872,0.0000,0.0000,0.0000,0.3000,50.0000
 18873,0.0000,0.0000,0.0000,0.3000,50.0000
 18874,0.0000,0.0000,0.0000,0.3007,49.8316
 18875,0.0000,0.0000,0.0000,0.2500,62.5000
 18876,0.0000,0.0000,0.0000,0.2500,62.5000
 18877,0.0000,0.0000,0.0000,0.2500,62.5000
 18878,0.0000,0.0000,0.0000,0.2500,62.5000
 18879,0.0000,0.0000,0.0000,0.2500,62.5000
 18880,0.0000,0.0000,0.0000,0.2500,62.5000
 18881,0.0000,0.0000,0.0000,0.2500,62.5000
 18882,0.0000,0.0000,0.0000,0.2500,62.5000
 18883,0.0000,0.0000,0.0000,0.2500,62.5000
 18884,0.0000,0.0000,0.0000,0.2409,64.7864
 18885,0.0000,0.0000,0.0000,0.2356,66.0914
 18886,0.0000,0.0000,0.0000,0.2464,63.4085
 18887,0.0000,0.0000,0.0000,0.2500,62.5000
 18888,0.0000,0.0000,0.0000,0.2000,75.0000
 18889,0.0000,0.0000,0.0000,0.2215,69.6281
 18890,0.0000,0.0000,0.0000,0.2297,67.5859
 18891,0.0000,0.0000,0.0000,0.2251,68.7358
 18892,0.0000,0.0000,0.0000,0.2199,70.0202
 18893,0.0000,0.0000,0.0000,0.2134,71.6382
 18894,0.0000,0.0000,0.0000,0.2102,72.4622
 18895,0.0000,0.0000,0.0000,0.2110,72.2407
 18896,0.0000,0.0000,0.0000,0.2067,73.3128
 18897,0.0000,0.0000,0.0000,0.2500,62.5000
 18898,0.0000,0.0000,0.0000,0.2500,62.5000
 18899,0.0000,0.0000,0.0000,0.2500,62.5000
 18900,0.0000,0.0000,0.0000,0.2500,62.5000
 18901,0.0000,0.0000,0.0000,0.2500,62.5000
 18902,0.0000,0.0000,0.0000,0.2500,62.5000
 18903,0.0000,0.0000,0.0000,0.2500,62.5000
 18904,0.0000,0.0000,0.0000,0.2500,62.5000
 18905,0.0000,0.0000,0.0000,0.3000,50.0000
 18906,0.0000,0.0000,0.0000,0.3000,50.0000
 18907,0.0000,0.0000,0.0000,0.2892,52.6947
 18908,0.0000,0.0000,0.0000,0.3094,47.6614
 18909,0.0000,0.0000,0.0000,0.3094,47.6566
 18910,0.0000,0.0000,0.0000,0.3176,45.6085
 18911,0.0000,0.0000,0.0000,0.2758,56.0441
 18912,0.0000,0.0000,0.0000,0.3286,42.8457
 18913,0.0000,0.0000,0.0000,0.3320,42.0125
 18914,0.0000,0.0000,0.0000,0.2500,62.5000
 18915,0.0000,0.0000,0.0000,0.2500,62.5000
 18916,0.0000,0.0000,0.0000,0.2500,62.5000
 18917,0.0000,0.0000,0.0000,0.2500,62.5000
 18918,0.0000,0.0000,0.0000,0.2629,59.2792
 18919,0.0000,0.0000,0.0000,0.2542,61.4472
 18920,0.0000,0.0000,0.0000,0.2707,57.3196
 18921,0.0000,0.0000,0.0000,0.2453,63.6666
 18922,0.0000,0.0000,0.0000,0.2777,55.5688
 18923,0.0000,0.0000,0.0000,0.2500,62.5000
 18924,0.0000,0.0000,0.0000,0.2883,52.9226
 18925,0.0000,0.0000,0.0000,0.2500,62.5000
 18926,0.0000,0.0000,0.0000,0.3105,47.3720
 18927,0.0000,0.0000,0.0000,0.3194,45.1591
 18928,0.0000,0.0000,0.0000,0.3275,43.1195
 18929,0.0000,0.0000,0.0000,0.2000,75.0000
 18930,0.0000,0.0000,0.0000,0.2000,75.0000
 18931,0.0000,0.0000,0.0000,0.2000,75.0000
 18932,0.0000,0.0000,0.0000,0.2000,75.0000
 18933,0.0000,0.0000,0.0000,0.2000,75.0000
 18934,0.0000,0.0000,0.0000,0.2000,75.0000
 18935,0.0000,0.0000,0.0000,0.2000,75.0000
 18936,0.0000,0.0000,0.0000,0.2022,74.4581
 18937,0.0000,0.0000,0.0000,0.0500,10.0000
 18938,0.0000,0.0000,0.0000,0.0500,10.0000
 18939,0.0000,0.0000,0.0000,0.0500,10.0000
 18940,0.0000,0.0000,0.0000,0.0500,10.0000
 18941,0.0000,0.0000,0.0000,0.0500,10.0000
 18942,0.0000,0.0000,0.0000,0.0500,10.0000
 18943,0.0000,0.0000,0.0000,0.0500,10.0000
 18944,0.0000,0.0000,0.0000,0.0500,10.0000
 18945,0.0000,0.0000,0.0000,0.0500,10.0000
 18946,0.0000,0.0000,0.0000,0.0500,10.0000
 18947,0.0000,0.0000,0.0000,0.0500,10.0000
 18948,0.0000,0.0000,0.0000,0.0500,10.0000
 18949,0.0000,0.0000,0.0000,0.0500,10.0000
 18950,0.0000,0.0000,0.0000,0.0500,10.0000
 18951,0.0000,0.0000,0.0000,0.0500,10.0000
 18952,0.0000,0.0000,0.0000,0.0500,10.0000
 18953,0.0000,0.0000,0.0000,0.0500,10.0000
 18954,0.0000,0.0000,0.0000,0.0500,10.0000
 18955,0.0000,0.0000,0.0000,0.0500,10.0000
 18956,0.0000,0.0000,0.0000,0.0500,10.0000
 18957,0.0000,0.0000,0.0000,0.0500,10.0000
 18958,0.0000,0.0000,0.0000,0.0500,10.0000
 18959,0.0000,0.0000,0.0000,0.0500,10.0000
 18960,0.0000,0.0000,0.0000,0.0500,10.0000
 18961,0.0000,0.0000,0.0000,0.0500,10.0000
 18962,0.0000,0.0000,0.0000,0.0500,10.0000
 18963,0.0000,0.0000,0.0000,0.0500,10.0000
 18964,0.0000,0.0000,0.0000,0.0500,10.0000
 18965,0.0000,0.0000,0.0000,0.0500,10.0000
 18966,0.0000,0.0000,0.0000,0.0500,10.0000
 18967,0.0000,0.0000,0.0000,0.0500,10.0000
 18968,0.0000,0.0000,0.0000,0.0500,10.0000
 18969,0.0000,0.0000,0.0000,0.0500,10.0000
 18970,0.0000,0.0000,0.0000,0.0500,10.0000
 18971,0.0000,0.0000,0.0000,0.0500,10.0000
 18972,0.0000,0.0000,0.0000,0.0500,10.0000
 18973,0.0000,0.0000,0.0000,0.0500,10.0000
 18974,0.0000,0.0000,0.0000,0.0500,10.0000
 18975,0.0000,0.0000,0.0000,0.0500,10.0000
 18976,0.0000,0.0000,0.0000,0.0500,10.0000
 18977,0.0000,0.0000,0.0000,0.0500,10.0000
 18978,0.0000,0.0000,0.0000,0.0500,10.0000
 18979,0.0000,0.0000,0.0000,0.0500,10.0000
 18980,0.0000,0.0000,0.0000,0.0500,10.0000
 18981,0.0000,0.0000,0.0000,0.0500,10.0000
 18982,0.0000,0.0000,0.0000,0.0500,10.0000
 18983,0.0000,0.0000,0.0000,0.0500,10.0000
 18984,0.0000,0.0000,0.0000,0.0500,10.0000
 18985,0.0000,0.0000,0.0000,0.0500,10.0000
 18986,0.0000,0.0000,0.0000,0.0500,10.0000
 18987,0.0000,0.0000,0.0000,0.0500,10.0000
 18988,0.0000,0.0000,0.0000,0.0500,10.0000
 18989,0.0000,0.0000,0.0000,0.0500,10.0000
 18990,0.0000,0.0000,0.0000,0.0500,10.0000
 18991,0.0000,0.0000,0.0000,0.0500,10.0000
 18992,0.0000,0.0000,0.0000,0.0500,10.0000
 18993,0.0000,0.0000,0.0000,0.0500,10.0000
 18994,0.0000,0.0000,0.0000,0.0500,10.0000
 18995,0.0000,0.0000,0.0000,0.0500,10.0000
 18996,0.0000,0.0000,0.0000,0.0500,10.0000
 18997,0.0000,0.0000,0.0000,0.0500,10.0000
 18998,0.0000,0.0000,0.0000,0.0500,10.0000
 18999,0.0000,0.0000,0.0000,0.0500,10.0000
 19000,0.0000,0.0000,0.0000,0.0500,10.0000
 19001,0.0000,0.0000,0.0000,0.0500,10.0000
 19002,0.0000,0.0000,0.0000,0.0500,10.0000
 19003,0.0000,0.0000,0.0000,0.0500,10.0000
 19004,0.0000,0.0000,0.0000,0.0500,10.0000
 19005,0.0000,0.0000,0.0000,0.0500,10.0000
 19006,0.0000,0.0000,0.0000,0.0500,10.0000
 19007,0.0000,0.0000,0.0000,0.0500,10.0000
 19008,0.0000,0.0000,0.0000,0.0500,10.0000
 19009,0.0000,0.0000,0.0000,0.0500,10.0000
 19010,0.0000,0.0000,0.0000,0.0500,10.0000
 19011,0.0000,0.0000,0.0000,0.0500,10.0000
 19012,0.0000,0.0000,0.0000,0.0500,10.0000
 19013,0.0000,0.0000,0.0000,0.0500,10.0000
 19014,0.0000,0.0000,0.0000,0.0500,10.0000
 19015,0.0000,0.0000,0.0000,0.0500,10.0000
 19016,0.0000,0.0000,0.0000,0.0500,10.0000
 19017,0.0000,0.0000,0.0000,0.0500,10.0000
 19018,0.0000,0.0000,0.0000,0.0500,10.0000
 19019,0.0000,0.0000,0.0000,0.0500,10.0000
 19020,0.0000,0.0000,0.0000,0.0500,10.0000
 19021,0.0000,0.0000,0.0000,0.0500,10.0000
 19022,0.0000,0.0000,0.0000,0.0500,10.0000
 19023,0.0000,0.0000,0.0000,0.0500,10.0000
 19024,0.0000,0.0000,0.0000,0.0500,10.0000
 19025,0.0000,0.0000,0.0000,0.0500,10.0000
 19026,0.0000,0.0000,0.0000,0.0500,10.0000
 19027,0.0000,0.0000,0.0000,0.0500,10.0000
 19028,0.0000,0.0000,0.0000,0.0500,10.0000
 19029,0.0000,0.0000,0.0000,0.0500,10.0000
 19030,0.0000,0.0000,0.0000,0.0500,10.0000
 19031,0.0000,0.0000,0.0000,0.0500,10.0000
 19032,0.0000,0.0000,0.0000,0.0500,10.0000
 19033,0.0000,0.0000,0.0000,0.0500,10.0000
 19034,0.0000,0.0000,0.0000,0.0500,10.0000
 19035,0.0000,0.0000,0.0000,0.0500,10.0000
 19036,0.0000,0.0000,0.0000,0.0500,10.0000
 19037,0.0000,0.0000,0.0000,0.0500,10.0000
 19038,0.0000,0.0000,0.0000,0.0500,10.0000
 19039,0.0000,0.0000,0.0000,0.0500,10.0000
 19040,0.0000,0.0000,0.0000,0.0500,10.0000
 19041,0.0000,0.0000,0.0000,0.0500,10.0000
 19042,0.0000,0.0000,0.0000,0.0500,10.0000
 19043,0.0000,0.0000,0.0000,0.0500,10.0000
 19044,0.0000,0.0000,0.0000,0.0500,10.0000
 19045,0.0000,0.0000,0.0000,0.0500,10.0000
 19046,0.0000,0.0000,0.0000,0.0500,10.0000
 19047,0.0000,0.0000,0.0000,0.0500,10.0000
 19048,0.0000,0.0000,0.0000,0.0500,10.0000
 19049,0.0000,0.0000,0.0000,0.0500,10.0000
 19050,0.0000,0.0000,0.0000,0.0500,10.0000
 19051,0.0000,0.0000,0.0000,0.0500,10.0000
 19052,0.0000,0.0000,0.0000,0.0500,10.0000
 19053,0.0000,0.0000,0.0000,0.0500,10.0000
 19054,0.0000,0.0000,0.0000,0.0500,10.0000
 19055,0.0000,0.0000,0.0000,0.0500,10.0000
 19056,0.0000,0.0000,0.0000,0.0500,10.0000
 19057,0.0000,0.0000,0.0000,0.0500,10.0000
 19058,0.0000,0.0000,0.0000,0.0500,10.0000
 19059,0.0000,0.0000,0.0000,0.0500,10.0000
 19060,0.0000,0.0000,0.0000,0.0500,10.0000
 19061,0.0000,0.0000,0.0000,0.0500,10.0000
 19062,0.0000,0.0000,0.0000,0.0500,10.0000
 19063,0.0000,0.0000,0.0000,0.0500,10.0000
 19064,0.0000,0.0000,0.0000,0.0500,10.0000
 19065,0.0000,0.0000,0.0000,0.0500,10.0000
 19066,0.0000,0.0000,0.0000,0.0500,10.0000
 19067,0.0000,0.0000,0.0000,0.0500,10.0000
 19068,0.0000,0.0000,0.0000,0.0500,10.0000
 19069,0.0000,0.0000,0.0000,0.0500,10.0000
 19070,0.0000,0.0000,0.0000,0.0500,10.0000
 19071,0.0000,0.0000,0.0000,0.0500,10.0000
 19072,0.0000,0.0000,0.0000,0.0500,10.0000
 19073,0.0000,0.0000,0.0000,0.0500,10.0000
 19074,0.0000,0.0000,0.0000,0.0500,10.0000
 19075,0.0000,0.0000,0.0000,0.0500,10.0000
 19076,0.0000,0.0000,0.0000,0.0500,10.0000
 19077,0.0000,0.0000,0.0000,0.0500,10.0000
 19078,0.0000,0.0000,0.0000,0.0500,10.0000
 19079,0.0000,0.0000,0.0000,0.0500,10.0000
 19080,0.0000,0.0000,0.0000,0.0500,10.0000
 19081,0.0000,0.0000,0.0000,0.0500,10.0000
 19082,0.0000,0.0000,0.0000,0.0500,10.0000
 19083,0.0000,0.0000,0.0000,0.0500,10.0000
 19084,0.0000,0.0000,0.0000,0.0500,10.0000
 19085,0.0000,0.0000,0.0000,0.0500,10.0000
 19086,0.0000,0.0000,0.0000,0.0500,10.0000
 19087,0.0000,0.0000,0.0000,0.0500,10.0000
 19088,0.0000,0.0000,0.0000,0.0500,10.0000
 19089,0.0000,0.0000,0.0000,0.0500,10.0000
 19090,0.0000,0.0000,0.0000,0.0500,10.0000
 19091,0.0000,0.0000,0.0000,0.0500,10.0000
 19092,0.0000,0.0000,0.0000,0.0500,10.0000
 19093,0.0000,0.0000,0.0000,0.0500,10.0000
 19094,0.0000,0.0000,0.0000,0.0500,10.0000
 19095,0.0000,0.0000,0.0000,0.0500,10.0000
 19096,0.0000,0.0000,0.0000,0.0500,10.0000
 19097,0.0000,0.0000,0.0000,0.0500,10.0000
 19098,0.0000,0.0000,0.0000,0.0500,10.0000
 19099,0.0000,0.0000,0.0000,0.0500,10.0000
 19100,0.0000,0.0000,0.0000,0.0500,10.0000
 19101,0.0000,0.0000,0.0000,0.0500,10.0000
 19102,0.0000,0.0000,0.0000,0.0500,10.0000
 19103,0.0000,0.0000,0.0000,0.0500,10.0000
 19104,0.0000,0.0000,0.0000,0.0500,10.0000
 19105,0.0000,0.0000,0.0000,0.0500,10.0000
